Period Code,Cycle ID,B_2,B_3,B_4,B_5,B_9,B_10,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,B_25,Good/Bad,timestamp
69,61,0.0011,-0.0004,100,518.67,14.62,21.61,1.3,47.33,522.03,2388.05,8138.79,8.4468,0.03,394,2388,100,39.13,23.2911,0,4/17/2020 12:56
69,62,0.0027,-0.0004,100,518.67,14.62,21.61,1.3,47.31,521.75,2388.02,8138.3,8.4194,0.03,389,2388,100,38.92,23.3303,0,4/17/2020 13:00
69,63,0.0011,-0.0002,100,518.67,14.62,21.61,1.3,47.31,522.24,2388.08,8140.69,8.3737,0.03,392,2388,100,38.87,23.3459,0,4/17/2020 13:05
69,64,-0.0029,-0.0002,100,518.67,14.62,21.61,1.3,47.37,521.62,2388.09,8143.96,8.4115,0.03,391,2388,100,39,23.4353,0,4/17/2020 13:10
69,65,0.0045,0.0003,100,518.67,14.62,21.61,1.3,47.33,522.06,2388.05,8148.52,8.3668,0.03,393,2388,100,38.91,23.3167,0,4/17/2020 13:15
69,66,-0.0042,-0.0004,100,518.67,14.62,21.61,1.3,47.33,522.02,2388.02,8141.98,8.404,0.03,392,2388,100,38.97,23.3391,no response,4/17/2020 13:20
69,67,0.0015,-0.0003,100,518.67,14.62,21.61,1.3,47.32,521.63,2388.01,8139.04,8.3821,0.03,393,2388,100,39.03,23.3232,0,4/17/2020 13:25
69,68,0,-0.0002,100,518.67,14.62,21.61,1.3,47.27,522.47,2388.1,8141.02,8.4487,0.03,391,2388,100,39,23.3992,no connection,4/17/2020 13:30
69,69,0.0011,0.0003,100,518.67,14.62,21.61,1.3,47.21,521.97,2388.01,8143.38,8.4226,0.03,391,no response,100,38.83,23.3736,0,4/17/2020 13:35
69,70,0.0029,-0.0004,100,518.67,14.62,21.61,1.3,47.46,521.39,2388.04,no connection,8.4369,0.03,392,2388,100,38.93,23.2777,0,4/17/2020 13:40
69,71,0.0021,0.0003,100,518.67,14.62,21.6,1.3,47.33,521.78,2388.05,8140.18,8.3838,0.03,393,2388,100,38.87,23.4252,0,4/17/2020 13:45
69,72,0.0003,0,100,518.67,14.62,21.61,1.3,47.15,522.12,2388.05,8140.72,8.4723,0.03,391,2388,100,38.97,23.3514,0,4/17/2020 13:50
69,73,0.0015,-0.0004,100,518.67,14.62,21.61,no connection,47.31,522.25,2388.09,8139.16,8.4148,0.03,394,2388,100,38.91,23.3846,0,4/17/2020 13:55
69,74,0.002,-0.0001,100,518.67,14.62,21.61,1.3,47.39,521.9,2388.09,8141.74,8.4142,0.03,394,2388,100,38.92,23.3615,0,4/17/2020 14:00
69,75,-0.0008,0.0004,100,518.67,14.62,21.61,1.3,47.36,522.24,2388.1,8144.24,8.4274,0.03,391,2388,100,38.84,23.4059,0,4/17/2020 14:05
69,76,-0.0011,0.0004,100,518.67,14.62,21.61,1.3,47.21,522.14,2388.03,8140.08,8.396,0.03,392,2388,start,38.74,23.3337,0,4/17/2020 14:10
69,77,-0.0008,0.0003,100,518.67,14.62,21.61,1.3,47.37,522.26,2388.09,8137.13,8.4086,0.03,392,2388,100,38.87,23.3905,0,4/17/2020 14:15
69,78,0.0001,-0.0001,100,518.67,14.62,21.61,1.3,47.33,522.13,2388.05,8142.57,8.3867,0.03,395,2388,100,38.94,23.4632,0,4/17/2020 14:20
69,79,-0.0001,0.0002,100,518.67,14.62,21.61,1.3,47.26,522.24,2388.05,8136.28,8.4246,0.03,391,2388,100,38.95,23.3784,0,4/17/2020 14:25
69,80,-0.0002,0.0005,100,518.67,14.62,21.61,1.3,47.37,522,2388.04,8145.17,8.4196,0.03,392,2388,100,39.06,23.3386,0,4/17/2020 14:30
69,81,-0.0004,-0.0001,100,518.67,14.62,21.61,1.3,47.38,522.5,2388.02,8142.24,8.4154,0.03,391,2388,100,38.85,23.3222,0,4/17/2020 14:35
69,82,0.0011,0,100,518.67,14.62,21.61,1.3,47.42,522.06,2388.08,8136.72,8.4148,0.03,392,2388,100,38.85,23.3736,0,4/17/2020 14:40
69,83,-0.0015,0.0004,100,518.67,14.62,21.61,1.3,47.35,522.14,2388.04,8136.95,8.4277,0.03,392,2388,100,39.06,23.3795,0,4/17/2020 14:45
69,84,0.0004,-0.0001,100,518.67,14.62,21.61,1.3,47.28,522.2,2388.07,8140.99,8.3994,0.03,392,2388,100,38.92,23.4059,0,4/17/2020 14:50
69,85,0.0008,-0.0004,100,518.67,14.62,21.61,1.3,47.39,521.82,2388.09,8137.17,8.4113,0.03,392,Bad,100,38.82,23.4197,0,4/17/2020 14:55
69,86,0.0006,-0.0004,100,518.67,14.62,21.61,1.3,47.31,521.64,2388.03,8136.35,8.4236,0.03,392,2388,100,38.84,23.3077,0,4/17/2020 15:00
69,87,-0.0012,-0.0004,no response,518.67,14.62,21.61,1.3,47.22,521.74,2388.08,8138.54,8.4021,0.03,394,2388,100,38.93,23.335,0,4/17/2020 15:05
69,88,-0.0003,0.0004,100,518.67,14.62,21.61,1.3,47.28,521.98,2388.05,8141.91,start,0.03,392,2388,100,38.9,23.3965,0,4/17/2020 15:10
69,89,-0.0031,0.0002,100,518.67,14.62,21.61,1.3,47.51,521.8,2388.04,8143.15,8.4236,0.03,393,2388,100,38.89,23.2684,0,4/17/2020 15:15
69,90,0.0006,-0.0003,100,518.67,14.62,21.61,1.3,47.29,522.03,2388.07,8148.89,8.3973,0.03,392,2388,100,39.15,23.3596,0,4/17/2020 15:20
69,91,0.001,-0.0004,100,518.67,14.62,21.61,1.3,47.44,522.15,2388.06,8140.09,8.4392,0.03,394,start,100,38.98,23.4327,0,4/17/2020 15:25
69,92,-0.0007,-0.0004,100,518.67,14.62,21.61,1.3,47.38,522.25,2388.04,8139.8,8.4064,0.03,393,2388,100,38.86,23.2896,0,4/17/2020 15:30
69,93,-0.0004,-0.0001,100,518.67,14.62,21.61,1.3,47.46,522.03,2388.08,8142.21,8.4407,0.03,393,2388,100,38.96,23.3355,0,4/17/2020 15:35
69,94,0.0006,-0.0004,100,518.67,14.62,21.6,1.3,47.35,522.02,2388.08,8138.31,8.4041,0.03,392,2388,100,39,23.4327,0,4/17/2020 15:40
69,95,0.0039,-0.0005,100,518.67,14.62,21.61,1.3,47.34,522,2388.02,8138.9,8.4283,0.03,393,2388,100,38.72,23.314,0,4/17/2020 15:45
69,96,-0.0003,0,100,518.67,14.62,I/O,1.3,47.35,521.78,2388.04,8135.88,8.3991,0.03,stop,2388,100,38.93,23.2473,0,4/17/2020 15:50
69,97,-0.0011,-0.0004,100,518.67,14.62,21.61,1.3,47.35,521.8,2388.04,8140.98,8.3872,0.03,393,2388,100,39.02,23.4463,0,4/17/2020 15:55
69,98,0.0001,0,100,518.67,14.62,21.61,I/O,47.56,521.96,2388.03,8140.38,8.4307,0.03,393,2388,100,I/O,23.3394,0,4/17/2020 16:00
69,99,-0.0006,0.0005,100,518.67,14.62,21.61,1.3,47.34,521.93,2388.06,8139.48,8.4172,0.03,391,2388,100,39.04,23.4417,0,4/17/2020 16:05
stop,100,-0.0014,0.0003,100,518.67,14.62,21.61,1.3,47.39,521.74,2388.05,8137.73,8.4533,0.03,393,2388,100,38.93,23.3111,0,4/17/2020 16:10
69,101,-0.0068,0.0001,100,518.67,14.62,21.61,1.3,47.37,522.02,2388.11,8147.22,8.4682,0.03,392,2388,100,38.83,23.4186,0,4/17/2020 16:15
69,102,-0.0031,no response,100,518.67,14.62,21.61,1.3,47.4,521.48,2388.03,8139.01,8.418,0.03,392,2388,100,38.79,23.3209,0,4/17/2020 16:20
69,103,-0.0001,-0.0004,100,518.67,14.62,21.61,1.3,47.45,522.03,2388.12,8137.52,8.4634,0.03,394,2388,100,38.96,23.3319,0,4/17/2020 16:25
69,104,-0.0051,-0.0001,100,518.67,14.62,21.61,1.3,47.55,521.75,2388.04,8147.21,8.398,0.03,394,2388,100,38.84,23.3785,0,4/17/2020 16:30
69,105,-0.001,0.0003,100,518.67,14.62,21.61,1.3,47.32,521.4,2388.05,8137.09,8.4414,0.03,393,2388,100,38.92,23.4095,0,4/17/2020 16:35
69,106,0.0004,0.0004,100,518.67,14.62,21.61,1.3,47.23,522.03,2388.05,8142.94,8.437,0.03,392,2388,100,38.87,23.2928,0,4/17/2020 16:40
69,107,-0.0009,0.0001,100,518.67,14.62,21.61,1.3,47.34,521.55,2388.06,8138.36,stop,0.03,393,2388,100,38.91,23.41,0,4/17/2020 16:45
69,108,0.0007,-0.0003,100,518.67,14.62,21.61,1.3,47.52,no connection,2388.06,8136.33,8.3946,0.03,393,2388,100,39.09,23.3653,0,4/17/2020 16:50
69,109,0.0003,0.0003,100,518.67,14.62,21.6,1.3,47.29,521.86,2388.02,8139.33,8.4265,0.03,392,2388,100,38.91,No Data,0,4/17/2020 16:55
69,110,0.0026,0.0002,100,518.67,14.62,21.61,1.3,47.32,521.7,2388.11,8135.12,8.4482,0.03,392,2388,100,38.86,23.384,0,4/17/2020 17:00
69,111,start,0.0001,100,518.67,14.62,21.61,1.3,47.34,521.9,2388.13,8138.88,8.3717,0.03,393,2388,100,38.78,23.3955,0,4/17/2020 17:05
69,112,0.0009,-0.0004,100,518.67,14.62,21.61,1.3,47.37,521.55,2388.1,8135.64,8.4099,0.03,392,2388,100,38.74,23.3357,0,4/17/2020 17:10
I/O,113,-0.0002,-0.0002,100,518.67,14.62,21.61,1.3,stop,522.25,2388.05,8141.12,8.4156,0.03,392,2388,100,38.88,23.4319,0,4/17/2020 17:15
69,114,0.0018,-0.0002,100,518.67,14.62,no response,1.3,47.42,521.68,2388.05,8140.43,8.4277,0.03,392,2388,100,38.98,23.3578,0,4/17/2020 17:20
69,Missing,-0.004,0.0002,100,518.67,14.62,21.61,1.3,47.4,521.99,2388.05,8138.1,8.3966,0.03,394,2388,100,38.84,23.287,0,4/17/2020 17:25
69,116,-0.0043,0.0004,100,518.67,14.62,21.61,1.3,47.24,522.27,2388.02,8139.99,8.4027,0.03,392,2388,100,38.95,23.1733,0,4/17/2020 17:30
69,117,-0.0014,0.0001,100,518.67,14.62,21.61,1.3,47.39,521.92,2388.05,8138.35,8.431,0.03,392,2388,100,39.02,23.4317,0,4/17/2020 17:35
stop,118,-0.0013,0.0002,100,518.67,14.62,21.6,1.3,47.44,521.8,2388.07,8136.39,8.4094,0.03,392,2388,100,38.84,23.3953,0,4/17/2020 17:40
69,119,-0.0006,-0.0002,100,518.67,14.62,21.61,1.3,47.29,521.67,2388.09,8139.41,8.435,0.03,394,2388,100,38.74,23.3253,0,4/17/2020 17:45
69,120,0.001,0.0004,100,518.67,14.62,21.61,1.3,47.45,522.08,2388.05,8138.57,8.4149,0.03,391,2388,100,38.91,23.2706,0,4/17/2020 17:50
69,121,0.0003,-0.0001,100,518.67,14.62,21.61,1.3,47.49,521.67,2388.06,8136.69,8.4424,0.03,393,2388,100,39.08,23.3898,0,4/17/2020 17:55
69,122,0.0024,-0.0003,100,518.67,14.62,21.61,1.3,47.31,521.71,2388.09,8136.89,8.4004,0.03,394,2388,100,39,23.4376,0,4/17/2020 18:00
69,Bad,-0.0025,-0.0003,100,518.67,14.62,21.61,1.3,47.42,521.75,2388.1,8141.08,8.396,0.03,391,2388,100,38.86,23.3047,0,4/17/2020 18:05
69,124,0.0047,0.0005,Bad,518.67,14.62,21.61,1.3,47.43,Bad,2388.06,8140.77,8.3903,0.03,392,2388,100,38.95,23.2923,0,4/17/2020 18:10
69,125,0.0011,0.0003,100,518.67,14.62,21.61,1.3,47.55,521.93,2388.1,8141.66,8.4411,0.03,392,2388,100,38.8,23.446,0,4/17/2020 18:15
69,126,-0.0012,-0.0002,100,518.67,14.62,21.61,1.3,47.17,521.46,2388.12,8136.47,8.4184,0.03,393,2388,100,38.81,23.3453,0,4/17/2020 18:20
69,127,0.0028,0.0003,100,518.67,14.62,21.61,1.3,47.52,522.01,2388.04,8143.25,8.4416,0.03,392,2388,100,38.9,23.3377,0,4/17/2020 18:25
69,128,0.0011,-0.0001,100,518.67,14.62,21.61,1.3,47.42,522.02,2388.12,8135.69,8.436,0.03,392,2388,100,38.83,23.3132,0,4/17/2020 18:31
69,129,0.0005,0,100,518.67,14.62,21.61,1.3,47.51,521.76,2388.07,8142.81,8.4059,0.03,392,2388,100,38.96,23.3278,0,4/17/2020 18:35
69,130,-0.0041,-0.0002,100,518.67,14.62,21.61,1.3,47.5,521.56,2388.09,8140.92,8.413,0.03,394,2388,Bad,38.93,23.3508,0,4/17/2020 18:40
69,131,-0.0032,0.0004,100,518.67,14.62,21.61,1.3,47.38,521.36,2388.14,8144.04,8.4318,0.03,393,2388,100,38.91,23.3793,0,4/17/2020 18:45
69,132,0.0039,0.0005,100,518.67,14.62,21.61,1.3,47.24,521.8,2388.07,8140.99,8.441,0.03,392,2388,100,38.9,23.3596,0,4/17/2020 18:50
69,133,0.0011,-0.0002,100,518.67,14.62,21.61,1.3,47.4,521.97,2388.07,8138.4,8.4317,0.03,394,2388,100,38.82,23.3191,0,4/17/2020 18:55
69,134,0.0018,0.0002,100,518.67,14.62,21.61,1.3,47.29,no connection,2388.05,8138.51,8.4166,0.03,393,2388,100,38.99,23.3856,0,4/17/2020 19:00
69,135,-0.0012,-0.0004,100,518.67,14.62,21.61,No Data,47.35,521.93,2388.1,8138.3,8.4278,stop,391,2388,100,38.89,23.3185,start,4/17/2020 19:05
69,136,-0.0014,-0.0004,100,518.67,14.62,21.61,1.3,47.49,521.77,2388.1,8137.05,8.4118,0.03,393,2388,100,38.87,23.4088,0,4/17/2020 19:10
69,137,0.0001,0.0004,100,518.67,14.62,21.61,1.3,47.49,521.84,2388.08,8132.49,8.3908,0.03,391,2388,100,38.89,23.4165,0,4/17/2020 19:15
69,138,-0.0042,0.0002,100,518.67,14.62,21.61,1.3,47.29,522.26,2388.04,8140.74,8.4068,0.03,No Data,2388,100,38.97,23.3071,0,4/17/2020 19:20
69,139,-0.0003,0.0002,100,518.67,14.62,21.61,1.3,47.2,521.78,2388.05,8147.73,8.4125,No Data,393,2388,100,38.77,23.3347,0,4/17/2020 19:25
69,140,0.0014,0.0005,100,518.67,14.62,21.61,1.3,47.56,521.71,2388.08,8142.8,8.4162,0.03,394,Bad,100,38.95,23.2982,0,4/17/2020 19:30
69,Bad,-0.0043,0.0005,100,518.67,nan,21.61,1.3,47.41,521.47,2388.13,8139.96,8.4476,0.03,393,2388,100,38.81,23.3677,0,4/17/2020 19:35
69,142,0.0024,0.0002,100,518.67,14.62,21.61,1.3,47.43,521.68,2388.07,8138.76,8.4405,0.03,393,2388,100,38.78,23.3592,0,4/17/2020 19:40
69,143,-0.0007,-0.0002,100,518.67,14.62,21.61,1.3,47.4,522.11,2388.05,8143.27,8.4432,0.03,393,2388,100,39,23.3261,0,4/17/2020 19:45
69,144,0.001,-0.0002,100,518.67,14.62,nan,1.3,47.27,start,2388.09,8145.42,8.3938,0.03,394,2388,100,38.81,23.3889,0,4/17/2020 19:50
69,145,-0.0006,0.0001,100,518.67,14.62,21.61,1.3,47.42,522.12,2388.06,8138.48,8.4415,0.03,392,2388,100,38.95,23.3461,0,4/17/2020 19:55
69,146,0.0046,-0.0003,100,518.67,14.62,21.61,1.3,47.37,522.41,2388.07,8138.65,8.4617,0.03,392,2388,100,38.89,23.2719,0,4/17/2020 20:00
69,147,0,-0.0002,100,518.67,14.62,21.61,1.3,47.34,521.11,2388.07,8138.04,8.413,No Data,393,2388,100,39.02,23.4099,0,4/17/2020 20:05
69,148,-0.0008,0.0005,100,518.67,14.62,21.61,1.3,47.36,521.37,2388.1,8139.24,8.4128,0.03,394,2388,100,39.03,23.4103,Missing,4/17/2020 20:10
69,149,0,0.0002,100,518.67,No Data,21.61,1.3,47.69,521.88,2388.03,8139.03,8.4555,0.03,392,2388,100,38.65,23.2829,0,4/17/2020 20:15
69,150,-0.0041,-0.0001,100,518.67,14.62,21.61,1.3,47.53,521.63,2388.07,8142.82,8.398,0.03,392,nan,100,Missing,23.2324,0,4/17/2020 20:20
69,151,0.0026,0.0002,100,518.67,14.62,21.61,1.3,47.5,521.81,2388.04,8141.88,8.431,0.03,392,2388,100,38.79,23.3772,0,4/17/2020 20:25
69,152,0.0044,-0.0004,100,518.67,14.62,21.61,1.3,47.51,521.45,2388.09,8137.54,8.4366,0.03,392,2388,100,38.74,23.2671,0,4/17/2020 20:30
69,153,0.0006,0.0002,100,518.67,14.62,21.61,1.3,47.41,521.67,start,8139.64,8.4288,0.03,393,2388,100,38.72,23.3215,0,4/17/2020 20:35
69,154,0.0004,0.0004,100,518.67,14.62,21.61,1.3,47.32,522.09,start,8136.45,8.4378,0.03,392,2388,100,38.85,23.3733,0,4/17/2020 20:40
69,155,0.0013,0.0004,100,518.67,14.62,21.61,1.3,47.48,522.21,2388.11,8138.75,8.4315,0.03,393,2388,100,38.8,23.3146,0,4/17/2020 20:45
69,156,0.0043,-0.0005,100,518.67,14.62,21.61,1.3,47.47,521.93,2388.06,8141.24,8.414,0.03,391,2388,100,38.77,23.3228,0,4/17/2020 20:50
69,157,0.0018,-0.0005,100,518.67,14.62,21.61,1.3,47.32,521.82,2388.11,8139.99,8.4459,0.03,393,2388,100,38.96,no response,Missing,4/17/2020 20:55
69,158,0.0022,-0.0002,100,518.67,14.62,21.61,1.3,47.37,521.81,2388.04,8136.83,8.4165,0.03,394,2388,100,38.89,23.2278,0,4/17/2020 21:00
69,159,-0.0011,0.0002,100,518.67,14.62,21.61,1.3,47.5,no connection,2388.1,8140.89,8.4397,0.03,394,2388,100,38.96,23.2551,0,4/17/2020 21:05
69,160,-0.0016,0.0001,100,518.67,14.62,21.61,1.3,47.5,521.62,2388.09,8137.14,8.4351,0.03,394,2388,100,38.96,23.2379,0,4/17/2020 21:10
69,161,no connection,0.0005,100,518.67,14.62,21.61,1.3,47.36,521.42,2388.09,8139.61,8.441,0.03,393,2388,100,38.96,23.2825,0,4/17/2020 21:15
69,162,0.0003,0,100,518.67,14.62,21.61,1.3,nan,521.07,2388.13,8138.31,8.4104,0.03,392,2388,100,39.04,23.2663,0,4/17/2020 21:20
69,163,-0.0046,-0.0004,100,518.67,14.62,21.61,1.3,47.46,521.58,2388.1,8148.03,8.3988,0.03,392,2388,100,38.81,23.3941,0,4/17/2020 21:25
69,164,-0.0004,-0.0005,100,518.67,14.62,21.61,1.3,47.38,521.88,2388.08,8139.52,8.4282,0.03,392,2388,100,38.98,23.1519,0,4/17/2020 21:30
69,165,-0.0032,-0.0004,100,518.67,No Data,21.61,1.3,47.43,521.49,2388.06,8137.59,8.4288,0.03,393,2388,100,38.84,23.3278,0,4/17/2020 21:35
69,166,-0.0017,-0.0004,100,518.67,14.62,21.61,1.3,47.41,521.47,2388.03,8134.72,8.4164,0.03,393,2388,100,38.68,23.2966,0,4/17/2020 21:40
69,167,-0.0027,0.0004,100,518.67,14.62,21.61,1.3,47.58,521.17,2388.09,8139.71,8.4401,0.03,393,2388,100,38.85,23.3718,0,4/17/2020 21:45
69,No Data,-0.0006,-0.0004,100,518.67,14.62,21.61,1.3,47.56,521.4,2388.03,8143.47,8.4079,0.03,393,2388,no connection,38.86,23.3947,0,4/17/2020 21:50
69,169,-0.0008,0.0002,100,518.67,14.62,21.61,1.3,47.51,521.85,2388.06,8142.02,8.4511,start,392,2388,100,39.01,23.2624,0,4/17/2020 21:55
69,170,-0.0038,-0.0002,100,518.67,14.62,21.61,1.3,47.42,521.81,2388.09,8136.06,8.4019,0.03,394,2388,100,38.82,23.3343,0,4/17/2020 22:00
69,171,0.0006,-0.0003,100,518.67,14.62,21.61,1.3,47.6,521.4,2388.1,8139.1,8.4403,0.03,393,2388,100,38.93,23.2422,0,4/17/2020 22:05
69,172,0.0041,0.0004,100,518.67,14.62,21.61,1.3,47.62,522.16,2388.09,8133.68,8.4187,0.03,392,2388,100,39.03,23.2194,0,4/17/2020 22:10
69,173,-0.0021,0.0001,100,518.67,14.62,21.61,1.3,47.55,521.71,2388.03,8131.62,8.4332,0.03,392,2388,100,38.7,23.335,0,4/17/2020 22:15
69,174,-0.0017,0.0002,100,518.67,14.62,21.61,1.3,47.34,521.89,2388.1,8138.36,8.3995,0.03,394,2388,100,38.98,23.2556,0,4/17/2020 22:20
69,175,-0.0006,-0.0001,100,518.67,14.62,21.61,1.3,47.4,521.84,2388.09,8136.22,8.4064,0.03,393,2388,100,38.96,23.3449,0,4/17/2020 22:25
69,176,-0.0006,0.0003,100,518.67,14.62,21.61,1.3,47.49,522.12,2388.09,8140.52,8.4304,0.03,394,2388,100,39.07,23.2939,0,4/17/2020 22:30
69,177,-0.0067,0.0002,100,518.67,14.62,21.61,1.3,47.44,521.71,2388.09,8141.83,8.3935,0.03,393,2388,100,38.83,23.4259,0,4/17/2020 22:35
69,178,-0.0035,0.0003,100,518.67,14.62,21.61,1.3,47.59,521.87,2388.14,8141.79,8.4351,0.03,393,2388,100,38.79,23.3799,0,4/17/2020 22:40
69,179,0.0019,-0.0001,100,no response,14.62,21.61,1.3,47.51,521.73,2388.05,8145.59,8.4331,0.03,393,2388,100,38.91,23.3296,0,4/17/2020 22:45
69,180,0.0029,0,100,518.67,14.62,21.61,1.3,47.42,521.63,2388.1,8143.42,8.4129,0.03,393,2388,100,38.75,23.365,0,4/17/2020 22:50
69,181,0.0019,0,100,518.67,14.62,21.61,1.3,47.59,521.39,2388.13,8136.19,8.4084,0.03,392,2388,100,38.8,23.3663,0,4/17/2020 22:55
69,182,0.0009,-0.0004,100,518.67,14.62,21.61,1.3,47.29,522.14,2388.07,8133.93,8.4335,0.03,393,2388,100,39.03,23.3038,0,4/17/2020 23:00
69,183,0.0017,start,100,518.67,14.62,21.61,1.3,47.47,521.82,2388.14,8135.78,8.4152,0.03,393,2388,100,38.83,23.3566,0,4/17/2020 23:05
69,184,-0.0016,0.0002,100,518.67,14.62,Missing,1.3,47.36,521.85,2388.09,8138.3,8.4312,0.03,393,2388,100,39.01,23.3585,0,4/17/2020 23:10
69,185,0.0017,-0.0005,100,518.67,14.62,21.61,1.3,47.49,521.18,2388.06,8146.7,8.4405,0.03,394,2388,100,38.83,23.4062,0,4/17/2020 23:15
69,186,-0.0002,-0.0001,100,518.67,14.62,21.61,1.3,47.44,521.36,no response,8141.93,8.4282,0.03,393,2388,100,38.88,23.3461,0,4/17/2020 23:20
69,187,0.0032,0.0004,100,518.67,14.62,21.61,1.3,47.45,521.04,2388.12,8142.1,8.452,0.03,394,2388,100,38.99,23.2977,0,4/17/2020 23:25
69,188,0.0003,0.0005,100,518.67,14.62,21.61,1.3,47.34,521.79,2388.1,8143.49,8.4284,0.03,395,2388,100,38.84,23.2455,0,4/17/2020 23:30
69,189,-0.0011,0.0002,100,518.67,14.62,21.61,no response,47.5,521.5,2388.06,8140.36,8.4388,0.03,393,2388,100,38.9,23.283,0,4/17/2020 23:35
69,190,-0.0014,-0.0004,100,518.67,14.62,21.61,1.3,47.5,521.29,2388.05,8137.86,8.3895,0.03,391,2388,100,38.78,23.3642,0,4/17/2020 23:40
69,191,0.0003,0.0005,100,518.67,14.62,21.61,1.3,47.55,521.6,2388.1,8142.5,8.4746,0.03,392,2388,100,38.95,23.2709,0,4/17/2020 23:45
69,192,0,-0.0004,100,518.67,14.62,21.61,1.3,47.58,521.5,2388.13,8138.4,8.4482,0.03,393,2388,100,38.89,23.3725,0,4/17/2020 23:50
69,193,0.0056,-0.0002,100,518.67,14.62,21.61,1.3,47.6,521.16,2388.09,8142.57,8.408,0.03,393,2388,100,38.71,23.4194,0,4/17/2020 23:55
69,194,-0.0024,0.0001,100,518.67,14.62,21.61,1.3,47.51,521.52,2388.1,8139.46,8.4701,0.03,390,2388,100,38.72,23.2788,0,4/18/2020 0:00
69,195,0.0045,0.0004,100,518.67,14.62,21.61,1.3,47.36,521.72,2388.04,no connection,8.4077,0.03,393,2388,100,38.89,23.3483,0,4/18/2020 0:05
69,196,-0.0001,0.0004,100,518.67,14.62,21.61,1.3,47.52,Missing,2388.07,8133.55,8.4325,0.03,392,2388,100,38.91,23.3371,0,4/18/2020 0:10
69,197,-0.0033,0.0004,100,518.67,14.62,21.61,1.3,47.47,521.23,2388.1,8137.19,8.4257,0.03,393,2388,100,38.8,23.3436,0,4/18/2020 0:15
69,198,0.0003,-0.0004,100,518.67,14.62,21.61,1.3,47.59,521.76,2388.13,8142.97,8.4789,0.03,395,2388,100,38.7,23.2793,0,4/18/2020 0:20
69,199,-0.0015,0.0004,100,518.67,14.62,21.61,1.3,47.41,521.74,2388.08,8137.87,8.4371,0.03,394,2388,100,38.65,23.2833,0,4/18/2020 0:25
69,200,-0.0022,-0.0003,100,518.67,14.62,21.61,1.3,47.44,521.23,2388.15,8138.35,8.4361,0.03,392,2388,100,38.83,23.3719,0,4/18/2020 0:30
69,201,-0.0026,0.0003,100,518.67,14.62,21.61,1.3,47.43,522,2388.09,8140.08,8.4379,0.03,393,2388,100,38.97,23.1592,0,4/18/2020 0:35
69,202,0.0011,0.0005,100,518.67,14.62,21.61,1.3,47.39,start,2388.09,8140.92,8.4433,0.03,393,2388,100,38.99,23.3581,0,4/18/2020 0:40
69,203,0.0008,-0.0004,100,518.67,14.62,21.61,1.3,47.62,521.68,2388.1,8142.09,8.4446,no connection,393,2388,100,38.73,23.2357,0,4/18/2020 0:45
69,204,0.002,0.0004,100,518.67,14.62,21.61,1.3,47.39,Missing,2388.1,8136.65,8.4173,0.03,394,2388,100,38.76,23.29,0,4/18/2020 0:50
69,205,-0.0016,0.0001,100,518.67,14.62,21.61,1.3,47.45,521.8,2388.08,8140.2,8.417,0.03,394,2388,100,38.78,23.3015,0,4/18/2020 0:55
stop,206,-0.0014,0,100,518.67,14.62,21.61,1.3,47.37,522.12,2388.08,8138.66,8.4326,0.03,393,2388,100,38.83,23.4201,0,4/18/2020 1:00
69,207,0.0008,-0.0003,100,518.67,14.62,21.61,1.3,47.46,521.42,2388.1,8138.15,8.4317,0.03,393,2388,100,38.96,23.3067,0,4/18/2020 1:05
69,208,-0.0045,-0.0004,100,518.67,14.62,21.61,1.3,47.71,520.74,2388.1,8138.57,8.465,0.03,394,2388,100,38.94,23.3366,0,4/18/2020 1:10
69,209,-0.0006,-0.0002,100,518.67,14.62,21.61,1.3,47.62,521.19,2388.08,8137.47,8.4505,0.03,393,2388,100,Bad,23.2816,0,4/18/2020 1:15
69,210,-0.0012,0.0004,100,518.67,14.62,21.61,1.3,47.51,521.5,2388.08,8141.23,8.4207,0.03,395,2388,100,38.9,23.2935,0,4/18/2020 1:20
69,211,-0.0054,0,100,518.67,14.62,21.61,1.3,47.56,521.65,2388.08,8137.9,8.4207,0.03,393,2388,100,38.86,23.2444,0,4/18/2020 1:25
69,212,-0.002,-0.0002,100,518.67,14.62,21.61,1.3,47.57,521.39,2388.02,8141.21,8.4573,0.03,392,2388,100,38.83,23.1772,0,4/18/2020 1:30
69,213,-0.0018,0.0002,100,518.67,14.62,21.61,1.3,47.48,521.89,2388.09,8138.8,8.4099,0.03,392,2388,I/O,38.73,23.3145,0,4/18/2020 1:35
69,nan,no connection,-0.0004,100,518.67,14.62,21.61,1.3,47.38,521.56,2388.1,8142.6,8.4249,0.03,392,2388,100,38.78,23.1653,No Data,4/18/2020 1:40
69,215,0.0006,0,100,518.67,14.62,21.61,1.3,47.52,521.15,2388.19,8144.37,8.4344,0.03,394,2388,100,38.93,23.2589,0,4/18/2020 1:45
69,216,-0.0018,-0.0003,I/O,518.67,14.62,21.61,1.3,47.41,521.74,2388.1,8138.1,8.4403,0.03,394,2388,100,38.79,23.3786,0,4/18/2020 1:50
69,217,-0.0023,-0.0001,100,518.67,14.62,21.61,1.3,47.69,520.94,2388.12,8134.92,8.4358,0.03,395,2388,100,38.88,23.3194,0,4/18/2020 1:55
